Attack,Defense,HP,ID,Image,Name,Sp_Atk,Sp_Def,Speed,Total,Type
80,110,60,0105,https://img.pokemondb.net/sprites/sword-shield/icon/marowak.png,Marowak,50,80,45,425,Poison
80,110,60,0105,https://img.pokemondb.net/sprites/sword-shield/icon/marowak-alolan.png,Marowak,50,80,45,425,Rock
120,53,50,0106,https://img.pokemondb.net/sprites/sword-shield/icon/hitmonlee.png,Hitmonlee,35,110,87,455,Ground
105,79,50,0107,https://img.pokemondb.net/sprites/sword-shield/icon/hitmonchan.png,Hitmonchan,35,110,76,455,Rock
55,75,90,0108,https://img.pokemondb.net/sprites/sword-shield/icon/lickitung.png,Lickitung,60,75,30,385,Electric
65,95,40,0109,https://img.pokemondb.net/sprites/sword-shield/icon/koffing.png,Koffing,60,45,35,340,Rock
90,120,65,0110,https://img.pokemondb.net/sprites/sword-shield/icon/weezing.png,Weezing,85,70,60,490,Ground
90,120,65,0110,https://img.pokemondb.net/sprites/sword-shield/icon/weezing-galarian.png,Weezing,85,70,60,490,Rock
85,95,80,0111,https://img.pokemondb.net/sprites/sword-shield/icon/rhyhorn.png,Rhyhorn,30,30,25,345,Electric
130,120,105,0112,https://img.pokemondb.net/sprites/sword-shield/icon/rhydon.png,Rhydon,45,45,40,485,Rock
5,5,250,0113,https://img.pokemondb.net/sprites/sword-shield/icon/chansey.png,Chansey,35,105,50,450,Ground
55,115,65,0114,https://img.pokemondb.net/sprites/sword-shield/icon/tangela.png,Tangela,100,40,60,435,Rock
95,80,105,0115,https://img.pokemondb.net/sprites/sword-shield/icon/kangaskhan.png,Kangaskhan,40,80,90,490,Electric
125,100,105,0115,https://img.pokemondb.net/sprites/sword-shield/icon/kangaskhan-mega.png,Kangaskhan,60,100,100,590,Fire
40,70,30,0116,https://img.pokemondb.net/sprites/sword-shield/icon/horsea.png,Horsea,70,25,60,295,Psychic
65,95,55,0117,https://img.pokemondb.net/sprites/sword-shield/icon/seadra.png,Seadra,95,45,85,440,Fire
67,60,45,0118,https://img.pokemondb.net/sprites/sword-shield/icon/goldeen.png,Goldeen,35,50,63,320,Psychic
92,65,80,0119,https://img.pokemondb.net/sprites/sword-shield/icon/seaking.png,Seaking,65,80,68,450,Fairy
45,55,30,0120,https://img.pokemondb.net/sprites/sword-shield/icon/staryu.png,Staryu,70,55,85,340,Water
75,85,60,0121,https://img.pokemondb.net/sprites/sword-shield/icon/starmie.png,Starmie,100,85,115,520,Psychic
45,65,40,0122,https://img.pokemondb.net/sprites/sword-shield/icon/mr-mime.png,Mr. Mime,100,120,90,460,Psychic
65,65,50,0122,https://img.pokemondb.net/sprites/sword-shield/icon/mr-mime-galarian.png,Mr. Mime,90,90,100,460,Water
110,80,70,0123,https://img.pokemondb.net/sprites/sword-shield/icon/scyther.png,Scyther,55,80,105,500,Psychic
50,35,65,0124,https://img.pokemondb.net/sprites/sword-shield/icon/jynx.png,Jynx,115,95,95,455,Water
83,57,65,0125,https://img.pokemondb.net/sprites/sword-shield/icon/electabuzz.png,Electabuzz,95,85,105,490,Psychic
95,57,65,0126,https://img.pokemondb.net/sprites/sword-shield/icon/magmar.png,Magmar,100,85,93,495,Poison
125,100,65,0127,https://img.pokemondb.net/sprites/sword-shield/icon/pinsir.png,Pinsir,55,70,85,500,Psychic
155,120,65,0127,https://img.pokemondb.net/sprites/sword-shield/icon/pinsir-mega.png,Pinsir,65,90,105,600,Electric
100,95,75,0128,https://img.pokemondb.net/sprites/sword-shield/icon/tauros.png,Tauros,40,70,110,490,Steel
110,105,75,0128,https://img.pokemondb.net/sprites/scarlet-violet/icon/tauros-paldean.png,Tauros,30,70,100,490,Electric
110,105,75,0128,https://img.pokemondb.net/sprites/scarlet-violet/icon/tauros-blaze.png,Tauros,30,70,100,490,Steel
110,105,75,0128,https://img.pokemondb.net/sprites/scarlet-violet/icon/tauros-aqua.png,Tauros,30,70,100,490,Normal
10,55,20,0129,https://img.pokemondb.net/sprites/sword-shield/icon/magikarp.png,Magikarp,15,20,80,200,Flying
125,79,95,0130,https://img.pokemondb.net/sprites/sword-shield/icon/gyarados.png,Gyarados,60,100,81,540,Fighting
155,109,95,0130,https://img.pokemondb.net/sprites/sword-shield/icon/gyarados-mega.png,Gyarados,70,130,81,640,Normal
85,80,130,0131,https://img.pokemondb.net/sprites/sword-shield/icon/lapras.png,Lapras,85,95,60,535,Flying
48,48,48,0132,https://img.pokemondb.net/sprites/sword-shield/icon/ditto.png,Ditto,48,48,48,288,Normal
55,50,55,0133,https://img.pokemondb.net/sprites/sword-shield/icon/eevee.png,Eevee,45,65,55,325,Flying
75,70,65,0133,https://img.pokemondb.net/sprites/sword-shield/icon/eevee-lets-go.png,Eevee,65,85,75,435,Water
65,60,130,0134,https://img.pokemondb.net/sprites/sword-shield/icon/vaporeon.png,Vaporeon,110,95,65,525,Water
65,60,65,0135,https://img.pokemondb.net/sprites/sword-shield/icon/jolteon.png,Jolteon,110,95,130,525,Ice
130,60,65,0136,https://img.pokemondb.net/sprites/sword-shield/icon/flareon.png,Flareon,95,110,65,525,Poison
60,70,65,0137,https://img.pokemondb.net/sprites/sword-shield/icon/porygon.png,Porygon,85,75,40,395,Poison
40,100,35,0138,https://img.pokemondb.net/sprites/sword-shield/icon/omanyte.png,Omanyte,90,55,35,355,Dark
60,125,70,0139,https://img.pokemondb.net/sprites/sword-shield/icon/omastar.png,Omastar,115,70,55,495,Poison
80,90,30,0140,https://img.pokemondb.net/sprites/sword-shield/icon/kabuto.png,Kabuto,55,45,55,355,Poison
115,105,60,0141,https://img.pokemondb.net/sprites/sword-shield/icon/kabutops.png,Kabutops,65,70,80,495,Dark
105,65,80,0142,https://img.pokemondb.net/sprites/sword-shield/icon/aerodactyl.png,Aerodactyl,60,75,130,515,Water
135,85,80,0142,https://img.pokemondb.net/sprites/sword-shield/icon/aerodactyl-mega.png,Aerodactyl,70,95,150,615,Water
110,65,160,0143,https://img.pokemondb.net/sprites/sword-shield/icon/snorlax.png,Snorlax,65,110,30,540,Ice
85,100,90,0144,https://img.pokemondb.net/sprites/sword-shield/icon/articuno.png,Articuno,95,125,85,580,Ghost
85,85,90,0144,https://img.pokemondb.net/sprites/sword-shield/icon/articuno-galarian.png,Articuno,125,100,95,580,Poison
90,85,90,0145,https://img.pokemondb.net/sprites/sword-shield/icon/zapdos.png,Zapdos,125,90,100,580,Ghost
125,90,90,0145,https://img.pokemondb.net/sprites/sword-shield/icon/zapdos-galarian.png,Zapdos,85,90,100,580,Poison
100,90,90,0146,https://img.pokemondb.net/sprites/sword-shield/icon/moltres.png,Moltres,125,85,90,580,Ghost
85,90,90,0146,https://img.pokemondb.net/sprites/sword-shield/icon/moltres-galarian.png,Moltres,100,125,90,580,Poison
64,45,41,0147,https://img.pokemondb.net/sprites/sword-shield/icon/dratini.png,Dratini,50,50,50,300,Ghost
84,65,61,0148,https://img.pokemondb.net/sprites/sword-shield/icon/dragonair.png,Dragonair,70,70,70,420,Poison
134,95,91,0149,https://img.pokemondb.net/sprites/sword-shield/icon/dragonite.png,Dragonite,100,100,80,600,Rock
110,90,106,0150,https://img.pokemondb.net/sprites/sword-shield/icon/mewtwo.png,Mewtwo,154,90,130,680,Ground
190,100,106,0150,https://img.pokemondb.net/sprites/sword-shield/icon/mewtwo-mega-x.png,Mewtwo,154,100,130,780,Psychic
150,70,106,0150,https://img.pokemondb.net/sprites/sword-shield/icon/mewtwo-mega-y.png,Mewtwo,194,120,140,780,Psychic
100,100,100,0151,https://img.pokemondb.net/sprites/sword-shield/icon/mew.png,Mew,100,100,100,600,Water
49,65,45,0152,https://img.pokemondb.net/sprites/sword-shield/icon/chikorita.png,Chikorita,49,65,45,318,Water
62,80,60,0153,https://img.pokemondb.net/sprites/sword-shield/icon/bayleef.png,Bayleef,63,80,60,405,Electric
82,100,80,0154,https://img.pokemondb.net/sprites/sword-shield/icon/meganium.png,Meganium,83,100,80,525,Electric
52,43,39,0155,https://img.pokemondb.net/sprites/sword-shield/icon/cyndaquil.png,Cyndaquil,60,50,65,309,Grass
64,58,58,0156,https://img.pokemondb.net/sprites/sword-shield/icon/quilava.png,Quilava,80,65,80,405,Electric
84,78,78,0157,https://img.pokemondb.net/sprites/sword-shield/icon/typhlosion.png,Typhlosion,109,85,100,534,Electric
84,78,73,0157,https://img.pokemondb.net/sprites/scarlet-violet/icon/typhlosion-hisuian.png,Typhlosion,119,85,95,534,Grass
65,64,50,0158,https://img.pokemondb.net/sprites/sword-shield/icon/totodile.png,Totodile,44,48,43,314,Grass
80,80,65,0159,https://img.pokemondb.net/sprites/sword-shield/icon/croconaw.png,Croconaw,59,63,58,405,Psychic
105,100,85,0160,https://img.pokemondb.net/sprites/sword-shield/icon/feraligatr.png,Feraligatr,79,83,78,530,Grass
46,34,35,0161,https://img.pokemondb.net/sprites/sword-shield/icon/sentret.png,Sentret,35,45,20,215,Psychic
76,64,85,0162,https://img.pokemondb.net/sprites/sword-shield/icon/furret.png,Furret,45,55,90,415,Grass
30,30,60,0163,https://img.pokemondb.net/sprites/sword-shield/icon/hoothoot.png,Hoothoot,36,56,50,262,Dragon
50,50,100,0164,https://img.pokemondb.net/sprites/sword-shield/icon/noctowl.png,Noctowl,86,96,70,452,Ground
20,30,40,0165,https://img.pokemondb.net/sprites/sword-shield/icon/ledyba.png,Ledyba,40,80,55,265,Ground
35,50,55,0166,https://img.pokemondb.net/sprites/sword-shield/icon/ledian.png,Ledian,55,110,85,390,Fire
60,40,40,0167,https://img.pokemondb.net/sprites/sword-shield/icon/spinarak.png,Spinarak,40,40,30,250,Ghost
90,70,70,0168,https://img.pokemondb.net/sprites/sword-shield/icon/ariados.png,Ariados,60,70,40,400,Fighting
90,80,85,0169,https://img.pokemondb.net/sprites/sword-shield/icon/crobat.png,Crobat,70,80,130,535,Fighting
38,38,75,0170,https://img.pokemondb.net/sprites/sword-shield/icon/chinchou.png,Chinchou,56,56,67,330,Normal
58,58,125,0171,https://img.pokemondb.net/sprites/sword-shield/icon/lanturn.png,Lanturn,76,76,67,460,Poison
40,15,20,0172,https://img.pokemondb.net/sprites/sword-shield/icon/pichu.png,Pichu,35,35,60,205,Poison
25,28,50,0173,https://img.pokemondb.net/sprites/sword-shield/icon/cleffa.png,Cleffa,45,55,15,218,Poison
30,15,90,0174,https://img.pokemondb.net/sprites/sword-shield/icon/igglybuff.png,Igglybuff,40,20,15,210,Fairy
20,65,35,0175,https://img.pokemondb.net/sprites/sword-shield/icon/togepi.png,Togepi,40,65,20,245,Ground
40,85,55,0176,https://img.pokemondb.net/sprites/sword-shield/icon/togetic.png,Togetic,80,105,40,405,Rock
50,45,40,0177,https://img.pokemondb.net/sprites/sword-shield/icon/natu.png,Natu,70,45,70,320,Ground
75,70,65,0178,https://img.pokemondb.net/sprites/sword-shield/icon/xatu.png,Xatu,95,70,95,470,Rock
40,40,55,0179,https://img.pokemondb.net/sprites/sword-shield/icon/mareep.png,Mareep,65,45,35,280,Normal
55,55,70,0180,https://img.pokemondb.net/sprites/sword-shield/icon/flaaffy.png,Flaaffy,80,60,45,365,Grass
75,85,90,0181,https://img.pokemondb.net/sprites/sword-shield/icon/ampharos.png,Ampharos,115,90,55,510,Normal
95,105,90,0181,https://img.pokemondb.net/sprites/sword-shield/icon/ampharos-mega.png,Ampharos,165,110,45,610,Normal
80,95,75,0182,https://img.pokemondb.net/sprites/sword-shield/icon/bellossom.png,Bellossom,90,100,50,490,Water
20,50,70,0183,https://img.pokemondb.net/sprites/sword-shield/icon/marill.png,Marill,20,50,40,250,Water
50,80,100,0184,https://img.pokemondb.net/sprites/sword-shield/icon/azumarill.png,Azumarill,60,80,50,420,Water
100,115,70,0185,https://img.pokemondb.net/sprites/sword-shield/icon/sudowoodo.png,Sudowoodo,30,65,30,410,Water
75,75,90,0186,https://img.pokemondb.net/sprites/sword-shield/icon/politoed.png,Politoed,90,100,70,500,Water
35,40,35,0187,https://img.pokemondb.net/sprites/sword-shield/icon/hoppip.png,Hoppip,35,55,50,250,Water
45,50,55,0188,https://img.pokemondb.net/sprites/sword-shield/icon/skiploom.png,Skiploom,45,65,80,340,Psychic
55,70,75,0189,https://img.pokemondb.net/sprites/sword-shield/icon/jumpluff.png,Jumpluff,55,95,110,460,Psychic
70,55,55,0190,https://img.pokemondb.net/sprites/sword-shield/icon/aipom.png,Aipom,40,55,85,360,Fairy
30,30,30,0191,https://img.pokemondb.net/sprites/sword-shield/icon/sunkern.png,Sunkern,30,30,30,180,Ice
75,55,75,0192,https://img.pokemondb.net/sprites/sword-shield/icon/sunflora.png,Sunflora,105,85,30,425,Psychic
65,45,65,0193,https://img.pokemondb.net/sprites/sword-shield/icon/yanma.png,Yanma,75,45,95,390,Bug
45,45,55,0194,https://img.pokemondb.net/sprites/sword-shield/icon/wooper.png,Wooper,25,25,15,210,Flying
45,45,55,0194,https://img.pokemondb.net/sprites/scarlet-violet/icon/wooper-paldean.png,Wooper,25,25,15,210,Ice
85,85,95,0195,https://img.pokemondb.net/sprites/sword-shield/icon/quagsire.png,Quagsire,65,65,35,430,Psychic
65,60,65,0196,https://img.pokemondb.net/sprites/sword-shield/icon/espeon.png,Espeon,130,95,110,525,Electric
65,110,95,0197,https://img.pokemondb.net/sprites/sword-shield/icon/umbreon.png,Umbreon,60,130,65,525,Fire
85,42,60,0198,https://img.pokemondb.net/sprites/sword-shield/icon/murkrow.png,Murkrow,85,42,91,405,Bug
75,80,95,0199,https://img.pokemondb.net/sprites/sword-shield/icon/slowking.png,Slowking,100,110,30,490,Bug
65,80,95,0199,https://img.pokemondb.net/sprites/sword-shield/icon/slowking-galarian.png,Slowking,110,110,30,490,Flying
60,60,60,0200,https://img.pokemondb.net/sprites/sword-shield/icon/misdreavus.png,Misdreavus,85,85,85,435,Normal
72,48,48,0201,https://img.pokemondb.net/sprites/sword-shield/icon/unown.png,Unown,72,48,48,336,Fighting
33,58,190,0202,https://img.pokemondb.net/sprites/sword-shield/icon/wobbuffet.png,Wobbuffet,33,58,33,405,Fighting
80,65,70,0203,https://img.pokemondb.net/sprites/sword-shield/icon/girafarig.png,Girafarig,90,65,85,455,Fire
65,90,50,0204,https://img.pokemondb.net/sprites/sword-shield/icon/pineco.png,Pineco,35,35,15,290,Fighting
90,140,75,0205,https://img.pokemondb.net/sprites/sword-shield/icon/forretress.png,Forretress,60,60,40,465,Water
70,70,100,0206,https://img.pokemondb.net/sprites/sword-shield/icon/dunsparce.png,Dunsparce,65,65,45,415,Water
75,105,65,0207,https://img.pokemondb.net/sprites/sword-shield/icon/gligar.png,Gligar,35,65,85,430,Water
85,200,75,0208,https://img.pokemondb.net/sprites/sword-shield/icon/steelix.png,Steelix,55,65,30,510,Flying
125,230,75,0208,https://img.pokemondb.net/sprites/sword-shield/icon/steelix-mega.png,Steelix,55,95,30,610,Water
80,50,60,0209,https://img.pokemondb.net/sprites/sword-shield/icon/snubbull.png,Snubbull,40,40,30,300,Dark
120,75,90,0210,https://img.pokemondb.net/sprites/sword-shield/icon/granbull.png,Granbull,60,60,45,450,Water
95,85,65,0211,https://img.pokemondb.net/sprites/sword-shield/icon/qwilfish.png,Qwilfish,55,55,85,440,Ice
95,85,65,0211,https://img.pokemondb.net/sprites/scarlet-violet/icon/qwilfish-hisuian.png,Qwilfish,55,55,85,440,Normal
130,100,70,0212,https://img.pokemondb.net/sprites/sword-shield/icon/scizor.png,Scizor,55,80,65,500,Normal
150,140,70,0212,https://img.pokemondb.net/sprites/sword-shield/icon/scizor-mega.png,Scizor,65,100,75,600,Normal
10,230,20,0213,https://img.pokemondb.net/sprites/sword-shield/icon/shuckle.png,Shuckle,10,230,5,505,Water
125,75,80,0214,https://img.pokemondb.net/sprites/sword-shield/icon/heracross.png,Heracross,40,95,85,500,Electric
185,115,80,0214,https://img.pokemondb.net/sprites/sword-shield/icon/heracross-mega.png,Heracross,40,105,75,600,Fire
95,55,55,0215,https://img.pokemondb.net/sprites/sword-shield/icon/sneasel.png,Sneasel,35,75,115,430,Normal
95,55,55,0215,https://img.pokemondb.net/sprites/scarlet-violet/icon/sneasel-hisuian.png,Sneasel,35,75,115,430,Rock
80,50,60,0216,https://img.pokemondb.net/sprites/sword-shield/icon/teddiursa.png,Teddiursa,50,50,40,330,Water
130,75,90,0217,https://img.pokemondb.net/sprites/sword-shield/icon/ursaring.png,Ursaring,75,75,55,500,Rock
40,40,40,0218,https://img.pokemondb.net/sprites/sword-shield/icon/slugma.png,Slugma,70,40,20,250,Water
50,120,60,0219,https://img.pokemondb.net/sprites/sword-shield/icon/magcargo.png,Magcargo,90,80,30,430,Rock
50,40,50,0220,https://img.pokemondb.net/sprites/sword-shield/icon/swinub.png,Swinub,30,30,50,250,Water
100,80,100,0221,https://img.pokemondb.net/sprites/sword-shield/icon/piloswine.png,Piloswine,60,60,50,450,Rock
55,95,65,0222,https://img.pokemondb.net/sprites/sword-shield/icon/corsola.png,Corsola,65,95,35,410,Water
55,100,60,0222,https://img.pokemondb.net/sprites/sword-shield/icon/corsola-galarian.png,Corsola,65,100,30,410,Rock
65,35,35,0223,https://img.pokemondb.net/sprites/sword-shield/icon/remoraid.png,Remoraid,65,35,65,300,Flying
105,75,75,0224,https://img.pokemondb.net/sprites/sword-shield/icon/octillery.png,Octillery,105,75,45,480,Rock
55,45,45,0225,https://img.pokemondb.net/sprites/sword-shield/icon/delibird.png,Delibird,65,45,75,330,Flying
40,70,85,0226,https://img.pokemondb.net/sprites/sword-shield/icon/mantine.png,Mantine,80,140,70,485,Normal
80,140,65,0227,https://img.pokemondb.net/sprites/sword-shield/icon/skarmory.png,Skarmory,40,70,70,465,Ice
60,30,45,0228,https://img.pokemondb.net/sprites/sword-shield/icon/houndour.png,Houndour,80,50,65,330,Flying
90,50,75,0229,https://img.pokemondb.net/sprites/sword-shield/icon/houndoom.png,Houndoom,110,80,95,500,Psychic
90,90,75,0229,https://img.pokemondb.net/sprites/sword-shield/icon/houndoom-mega.png,Houndoom,140,90,115,600,Flying
95,95,75,0230,https://img.pokemondb.net/sprites/sword-shield/icon/kingdra.png,Kingdra,95,95,85,540,Electric
60,60,90,0231,https://img.pokemondb.net/sprites/sword-shield/icon/phanpy.png,Phanpy,40,40,40,330,Flying
120,120,90,0232,https://img.pokemondb.net/sprites/sword-shield/icon/donphan.png,Donphan,60,60,50,500,Fighting
80,90,85,0233,https://img.pokemondb.net/sprites/sword-shield/icon/porygon2.png,Porygon2,105,95,60,515,Flying
95,62,73,0234,https://img.pokemondb.net/sprites/sword-shield/icon/stantler.png,Stantler,85,65,85,465,Fire
20,35,55,0235,https://img.pokemondb.net/sprites/sword-shield/icon/smeargle.png,Smeargle,20,45,75,250,Flying
35,35,35,0236,https://img.pokemondb.net/sprites/sword-shield/icon/tyrogue.png,Tyrogue,35,35,35,210,Dark
95,95,50,0237,https://img.pokemondb.net/sprites/sword-shield/icon/hitmontop.png,Hitmontop,35,110,70,455,Flying
30,15,45,0238,https://img.pokemondb.net/sprites/sword-shield/icon/smoochum.png,Smoochum,85,65,65,305,Dragon
63,37,45,0239,https://img.pokemondb.net/sprites/sword-shield/icon/elekid.png,Elekid,65,55,95,360,Dragon
75,37,45,0240,https://img.pokemondb.net/sprites/sword-shield/icon/magby.png,Magby,70,55,83,365,Dragon
80,105,95,0241,https://img.pokemondb.net/sprites/sword-shield/icon/miltank.png,Miltank,40,70,100,490,Flying
10,10,255,0242,https://img.pokemondb.net/sprites/sword-shield/icon/blissey.png,Blissey,75,135,55,540,Psychic
85,75,90,0243,https://img.pokemondb.net/sprites/sword-shield/icon/raikou.png,Raikou,115,100,115,580,Psychic
115,85,115,0244,https://img.pokemondb.net/sprites/sword-shield/icon/entei.png,Entei,90,75,100,580,Fighting
75,115,100,0245,https://img.pokemondb.net/sprites/sword-shield/icon/suicune.png,Suicune,90,115,85,580,Psychic
64,50,50,0246,https://img.pokemondb.net/sprites/sword-shield/icon/larvitar.png,Larvitar,45,50,41,300,Psychic
84,70,70,0247,https://img.pokemondb.net/sprites/sword-shield/icon/pupitar.png,Pupitar,65,70,51,410,Grass
134,110,100,0248,https://img.pokemondb.net/sprites/sword-shield/icon/tyranitar.png,Tyranitar,95,100,61,600,Grass
164,150,100,0248,https://img.pokemondb.net/sprites/sword-shield/icon/tyranitar-mega.png,Tyranitar,95,120,71,700,Grass
90,130,106,0249,https://img.pokemondb.net/sprites/sword-shield/icon/lugia.png,Lugia,90,154,110,680,Fire
130,90,106,0250,https://img.pokemondb.net/sprites/sword-shield/icon/ho-oh.png,Ho-oh,110,154,90,680,Fire
100,100,100,0251,https://img.pokemondb.net/sprites/sword-shield/icon/celebi.png,Celebi,100,100,100,600,Fire
45,35,40,0252,https://img.pokemondb.net/sprites/sword-shield/icon/treecko.png,Treecko,65,55,70,310,Fire
65,45,50,0253,https://img.pokemondb.net/sprites/sword-shield/icon/grovyle.png,Grovyle,85,65,95,405,Ghost
85,65,70,0254,https://img.pokemondb.net/sprites/sword-shield/icon/sceptile.png,Sceptile,105,85,120,530,Water
